user_id,url,session_id,timestamp,page_views,session_length_seconds,is_bounce
u073,/home,sess_0669,2024-01-01 13:21:22,16,3037,0
u072,/about,sess_0670,2024-01-01 02:59:48,10,138,0
u153,/home,sess_0671,2024-01-01 07:35:36,4,465,0
u002,/checkout,sess_0672,2024-01-01 23:52:14,7,1972,0
u032,/product,sess_0673,2024-01-01 12:35:05,17,1064,0
u052,/login,sess_0674,2024-01-01 11:11:22,3,946,0
u173,/pricing,sess_0675,2024-01-01 12:45:35,7,3344,0
u188,/privacy,sess_0676,2024-01-01 08:55:50,18,282,0
u126,/checkout,sess_0677,2024-01-01 12:55:55,1,694,1
u051,/signup,sess_0678,2024-01-01 21:45:17,3,3541,0
u129,/product,sess_0679,2024-01-01 23:06:27,13,3427,0
u075,/search,sess_0680,2024-01-01 07:23:23,8,212,0
u032,/blog,sess_0681,2024-01-01 08:23:34,15,166,0
u185,/product,sess_0682,2024-01-01 22:18:42,12,1844,0
u150,/terms,sess_0683,2024-01-01 20:01:47,10,1792,0
u160,/contact,sess_0684,2024-01-01 19:57:39,15,699,0
u089,/about,sess_0685,2024-01-01 00:26:13,16,552,0
u143,/login,sess_0686,2024-01-01 06:36:55,16,2469,0
u033,/search,sess_0687,2024-01-01 16:16:00,16,3080,0
u059,/home,sess_0688,2024-01-01 12:54:01,14,1560,0
u030,/login,sess_0689,2024-01-01 16:56:11,2,2660,0
u061,/faq,sess_0690,2024-01-01 15:48:09,13,1674,0
u030,/privacy,sess_0691,2024-01-01 22:14:59,10,324,0
u077,/login,sess_0692,2024-01-01 17:24:26,7,1478,0
u065,/signup,sess_0693,2024-01-01 10:25:36,15,58,0
u092,/privacy,sess_0694,2024-01-01 23:30:10,19,2663,0
u009,/checkout,sess_0695,2024-01-01 14:27:59,20,472,0
u053,/contact,sess_0696,2024-01-01 18:17:51,10,1915,0
u054,/faq,sess_0697,2024-01-01 20:11:12,4,2316,0
u130,/login,sess_0698,2024-01-01 07:22:45,18,2823,0
u054,/signup,sess_0699,2024-01-01 14:20:44,13,2841,0
u131,/search,sess_0700,2024-01-01 04:33:14,9,1587,0
u016,/signup,sess_0701,2024-01-01 09:06:24,2,1850,0
u069,/login,sess_0702,2024-01-01 17:09:43,5,3319,0
u084,/pricing,sess_0703,2024-01-01 21:20:52,19,3378,0
u067,/checkout,sess_0704,2024-01-01 15:01:49,9,2030,0
u076,/terms,sess_0705,2024-01-01 14:59:17,6,3075,0
u076,/pricing,sess_0706,2024-01-01 08:41:25,9,706,0
u114,/terms,sess_0707,2024-01-01 18:58:47,5,2354,0
u107,/pricing,sess_0708,2024-01-01 14:37:26,1,1889,1
u135,/checkout,sess_0709,2024-01-01 10:23:03,7,517,0
u153,/terms,sess_0710,2024-01-01 11:15:18,10,635,0
u027,/signup,sess_0711,2024-01-01 10:19:35,20,2780,0
u168,/home,sess_0712,2024-01-01 13:22:08,20,1486,0
u121,/login,sess_0713,2024-01-01 07:43:38,9,429,0
u109,/checkout,sess_0714,2024-01-01 21:56:19,11,1806,0
u062,/login,sess_0715,2024-01-01 10:06:36,15,213,0
u114,/terms,sess_0716,2024-01-01 04:27:39,14,2339,0
u046,/contact,sess_0717,2024-01-01 13:36:44,7,2571,0
u017,/faq,sess_0718,2024-01-01 07:27:28,15,2293,0
u047,/terms,sess_0719,2024-01-01 15:29:22,17,1082,0
u050,/login,sess_0720,2024-01-01 09:59:42,2,3558,0
u092,/about,sess_0721,2024-01-01 22:13:41,3,687,0
u057,/blog,sess_0722,2024-01-01 05:33:48,12,3599,0
u140,/search,sess_0723,2024-01-01 19:28:36,8,465,0
u060,/privacy,sess_0724,2024-01-01 17:21:58,9,3079,0
u062,/pricing,sess_0725,2024-01-01 01:42:24,5,2541,0
u117,/search,sess_0726,2024-01-01 05:08:18,4,2259,0
u170,/cart,sess_0727,2024-01-01 10:02:20,12,85,0
u015,/terms,sess_0728,2024-01-01 17:51:16,17,1209,0
u165,/search,sess_0729,2024-01-01 07:15:38,1,1694,1
u056,/search,sess_0730,2024-01-01 06:48:20,6,2829,0
u161,/contact,sess_0731,2024-01-01 15:22:11,10,3111,0
u180,/faq,sess_0732,2024-01-01 09:22:30,6,361,0
u059,/blog,sess_0733,2024-01-01 09:03:27,3,2250,0
u070,/checkout,sess_0734,2024-01-01 21:19:13,16,2792,0
u062,/signup,sess_0735,2024-01-01 08:06:45,5,3487,0
u118,/product,sess_0736,2024-01-01 17:17:38,18,1432,0
u074,/checkout,sess_0737,2024-01-01 18:47:07,11,429,0
u039,/checkout,sess_0738,2024-01-01 06:38:44,14,2854,0
u171,/checkout,sess_0739,2024-01-01 07:46:52,4,3193,0
u169,/search,sess_0740,2024-01-01 19:40:25,14,1097,0
u200,/pricing,sess_0741,2024-01-01 03:32:29,14,151,0
u193,/privacy,sess_0742,2024-01-01 16:04:46,18,2368,0
u164,/checkout,sess_0743,2024-01-01 16:59:19,5,1757,0
u162,/privacy,sess_0744,2024-01-01 19:29:39,11,1082,0
u065,/cart,sess_0745,2024-01-01 12:29:56,2,554,0
u182,/signup,sess_0746,2024-01-01 10:23:19,1,931,1
u147,/product,sess_0747,2024-01-01 04:37:11,8,333,0
u178,/privacy,sess_0748,2024-01-01 17:26:29,7,3351,0
u087,/home,sess_0749,2024-01-01 19:16:18,5,3165,0
u123,/search,sess_0750,2024-01-01 09:53:14,1,1007,1
u069,/home,sess_0751,2024-01-01 00:05:05,1,1072,1
u079,/product,sess_0752,2024-01-01 14:45:38,12,2033,0
u074,/privacy,sess_0753,2024-01-01 19:31:05,17,1885,0
u063,/privacy,sess_0754,2024-01-01 17:15:47,1,1147,1
u059,/search,sess_0755,2024-01-01 00:06:01,15,3439,0
u109,/search,sess_0756,2024-01-01 15:36:56,9,2363,0
u069,/signup,sess_0757,2024-01-01 03:31:43,7,1405,0
u027,/home,sess_0758,2024-01-01 00:29:55,8,1816,0
u090,/pricing,sess_0759,2024-01-01 07:49:22,17,978,0
u195,/about,sess_0760,2024-01-01 03:18:58,16,1038,0
u078,/search,sess_0761,2024-01-01 19:35:32,1,2811,1
u005,/checkout,sess_0762,2024-01-01 00:48:51,1,174,1
u118,/signup,sess_0763,2024-01-01 00:24:16,8,2844,0
u148,/faq,sess_0764,2024-01-01 03:43:06,12,2597,0
u047,/terms,sess_0765,2024-01-01 00:03:47,5,899,0
u026,/terms,sess_0766,2024-01-01 02:45:59,17,1011,0
u042,/terms,sess_0767,2024-01-01 00:53:44,13,350,0
u072,/home,sess_0768,2024-01-01 18:59:09,16,2818,0
u101,/privacy,sess_0769,2024-01-01 07:28:46,15,1384,0
u191,/faq,sess_0770,2024-01-01 07:46:43,18,1550,0
u099,/cart,sess_0771,2024-01-01 04:31:28,3,1634,0
u072,/pricing,sess_0772,2024-01-01 13:11:56,2,393,0
u098,/faq,sess_0773,2024-01-01 23:38:03,12,1158,0
u172,/cart,sess_0774,2024-01-01 09:17:32,20,425,0
u102,/about,sess_0775,2024-01-01 17:47:04,9,1013,0
u007,/faq,sess_0776,2024-01-01 20:06:18,15,805,0
u126,/faq,sess_0777,2024-01-01 06:22:29,2,3164,0
u060,/home,sess_0778,2024-01-01 10:04:53,8,1931,0
u018,/cart,sess_0779,2024-01-01 06:06:59,4,2889,0
u026,/search,sess_0780,2024-01-01 17:30:01,6,2688,0
u112,/checkout,sess_0781,2024-01-01 20:53:00,14,1590,0
u001,/faq,sess_0782,2024-01-01 08:12:09,8,425,0
u157,/blog,sess_0783,2024-01-01 22:55:34,11,652,0
u006,/search,sess_0784,2024-01-01 00:19:26,4,853,0
u136,/checkout,sess_0785,2024-01-01 10:55:57,9,5,0
u023,/contact,sess_0786,2024-01-01 21:23:24,1,929,1
u119,/home,sess_0787,2024-01-01 01:18:51,1,459,1
u106,/privacy,sess_0788,2024-01-01 08:05:41,7,1038,0
u039,/about,sess_0789,2024-01-01 18:49:04,4,2565,0
u082,/product,sess_0790,2024-01-01 01:42:02,7,2176,0
u161,/blog,sess_0791,2024-01-01 02:51:28,19,1814,0
u041,/about,sess_0792,2024-01-01 21:52:11,2,1011,0
u050,/login,sess_0793,2024-01-01 07:37:35,1,1488,1
u111,/home,sess_0794,2024-01-01 05:05:00,15,1333,0
u164,/privacy,sess_0795,2024-01-01 09:31:43,17,2612,0
u182,/home,sess_0796,2024-01-01 16:59:57,8,2126,0
u064,/blog,sess_0797,2024-01-01 01:28:41,16,1910,0
u170,/faq,sess_0798,2024-01-01 13:14:29,15,3005,0
u194,/home,sess_0799,2024-01-01 19:14:15,16,2313,0
u096,/cart,sess_0800,2024-01-01 23:20:32,11,2474,0
u096,/home,sess_0801,2024-01-01 02:22:28,9,2672,0
u147,/checkout,sess_0802,2024-01-01 05:05:16,10,783,0
u083,/privacy,sess_0803,2024-01-01 11:56:13,8,1875,0
u143,/terms,sess_0804,2024-01-01 22:47:37,9,863,0
u141,/about,sess_0805,2024-01-01 17:27:28,20,60,0
u160,/checkout,sess_0806,2024-01-01 01:29:33,4,971,0
u115,/signup,sess_0807,2024-01-01 11:39:10,19,1842,0
u083,/faq,sess_0808,2024-01-01 09:38:31,4,672,0
u151,/signup,sess_0809,2024-01-01 05:58:30,16,2105,0
u174,/contact,sess_0810,2024-01-01 13:10:15,3,3400,0
u189,/privacy,sess_0811,2024-01-01 05:22:24,3,2674,0
u178,/terms,sess_0812,2024-01-01 20:46:19,18,2673,0
u076,/pricing,sess_0813,2024-01-01 18:14:19,19,540,0
u164,/cart,sess_0814,2024-01-01 21:18:03,3,1484,0
u064,/privacy,sess_0815,2024-01-01 21:59:25,3,3176,0
u177,/login,sess_0816,2024-01-01 00:34:45,9,2939,0
u033,/terms,sess_0817,2024-01-01 22:06:42,20,1480,0
u196,/terms,sess_0818,2024-01-01 01:14:40,11,528,0
u019,/pricing,sess_0819,2024-01-01 17:18:29,11,27,0
u084,/blog,sess_0820,2024-01-01 07:44:22,1,2689,1
u006,/signup,sess_0821,2024-01-01 09:32:20,1,190,1
u108,/pricing,sess_0822,2024-01-01 18:33:17,11,444,0
u153,/pricing,sess_0823,2024-01-01 20:56:55,7,888,0
u199,/search,sess_0824,2024-01-01 01:59:17,18,1467,0
u194,/signup,sess_0825,2024-01-01 14:38:22,13,599,0
u129,/checkout,sess_0826,2024-01-01 04:01:48,5,893,0
u015,/product,sess_0827,2024-01-01 13:38:56,13,143,0
u079,/terms,sess_0828,2024-01-01 18:43:18,7,1611,0
u145,/checkout,sess_0829,2024-01-01 09:48:18,2,2368,0
u177,/terms,sess_0830,2024-01-01 14:24:32,19,2141,0
u088,/product,sess_0831,2024-01-01 05:46:48,9,1399,0
u028,/signup,sess_0832,2024-01-01 06:44:17,1,3544,1
u169,/product,sess_0833,2024-01-01 16:11:03,18,930,0
u009,/blog,sess_0834,2024-01-01 18:41:46,8,355,0
u155,/contact,sess_0835,2024-01-01 19:41:59,10,2144,0
u006,/privacy,sess_0836,2024-01-01 06:24:50,16,2753,0
u126,/terms,sess_0837,2024-01-01 22:27:35,3,1249,0
u050,/privacy,sess_0838,2024-01-01 13:50:18,13,1033,0
u107,/privacy,sess_0839,2024-01-01 00:52:12,19,3452,0
u200,/terms,sess_0840,2024-01-01 15:51:27,15,2645,0
u195,/cart,sess_0841,2024-01-01 23:07:19,6,202,0
u096,/login,sess_0842,2024-01-01 17:16:29,12,518,0
u082,/login,sess_0843,2024-01-01 23:56:46,2,479,0
u151,/privacy,sess_0844,2024-01-01 02:20:45,3,1696,0
u005,/terms,sess_0845,2024-01-01 18:04:45,8,2915,0
u006,/product,sess_0846,2024-01-01 20:46:44,15,1322,0
u128,/checkout,sess_0847,2024-01-01 18:23:16,9,645,0
u200,/home,sess_0848,2024-01-01 12:19:19,17,2758,0
u121,/contact,sess_0849,2024-01-01 22:03:02,12,7,0
u153,/about,sess_0850,2024-01-01 18:06:31,6,535,0
u083,/signup,sess_0851,2024-01-01 15:18:08,8,1374,0
u102,/login,sess_0852,2024-01-01 19:59:47,17,1681,0
u078,/login,sess_0853,2024-01-01 08:52:58,10,2048,0
u102,/pricing,sess_0854,2024-01-01 07:08:14,19,2410,0
u023,/checkout,sess_0855,2024-01-01 19:49:18,11,1768,0
u099,/blog,sess_0856,2024-01-01 10:58:13,7,3173,0
u194,/about,sess_0857,2024-01-01 03:33:40,10,2773,0
u034,/signup,sess_0858,2024-01-01 13:42:27,11,525,0
u172,/product,sess_0859,2024-01-01 05:02:19,3,1019,0
u041,/about,sess_0860,2024-01-01 13:45:24,12,1966,0
u019,/faq,sess_0861,2024-01-01 05:05:45,11,691,0
u106,/home,sess_0862,2024-01-01 04:58:46,9,2937,0
u139,/privacy,sess_0863,2024-01-01 11:34:31,15,2866,0
u111,/pricing,sess_0864,2024-01-01 10:17:00,18,179,0
u116,/cart,sess_0865,2024-01-01 12:35:29,17,1641,0
u019,/signup,sess_0866,2024-01-01 21:38:25,15,941,0
u143,/login,sess_0867,2024-01-01 21:09:14,17,2505,0
u069,/privacy,sess_0868,2024-01-01 23:11:05,5,1940,0
u104,/faq,sess_0869,2024-01-01 14:56:19,19,1601,0
u069,/signup,sess_0870,2024-01-01 13:52:31,7,1274,0
u107,/contact,sess_0871,2024-01-01 00:04:41,13,2195,0
u011,/privacy,sess_0872,2024-01-01 09:37:38,13,826,0
u166,/cart,sess_0873,2024-01-01 23:07:16,15,2152,0
u191,/home,sess_0874,2024-01-01 15:22:45,14,2033,0
u007,/terms,sess_0875,2024-01-01 01:53:50,13,3518,0
u140,/checkout,sess_0876,2024-01-01 06:37:33,8,893,0
u090,/login,sess_0877,2024-01-01 21:15:04,17,150,0
u200,/product,sess_0878,2024-01-01 07:32:05,6,936,0
u129,/checkout,sess_0879,2024-01-01 00:32:29,17,3415,0
u165,/terms,sess_0880,2024-01-01 09:36:53,9,2484,0
u006,/privacy,sess_0881,2024-01-01 03:39:45,9,317,0
u138,/terms,sess_0882,2024-01-01 00:31:41,15,525,0
u157,/privacy,sess_0883,2024-01-01 13:53:50,10,2955,0
u054,/search,sess_0884,2024-01-01 16:17:48,14,1766,0
u071,/pricing,sess_0885,2024-01-01 04:24:31,6,1865,0
u175,/about,sess_0886,2024-01-01 06:39:44,5,732,0
u080,/search,sess_0887,2024-01-01 08:44:56,9,993,0
u178,/cart,sess_0888,2024-01-01 07:24:31,19,2214,0
u052,/search,sess_0889,2024-01-01 03:49:52,19,886,0
u069,/terms,sess_0890,2024-01-01 03:25:54,6,3025,0
u029,/about,sess_0891,2024-01-01 16:33:43,17,3129,0
u129,/search,sess_0892,2024-01-01 13:41:07,20,2226,0
u150,/search,sess_0893,2024-01-01 05:51:16,2,159,0
u190,/search,sess_0894,2024-01-01 01:53:06,14,135,0
u141,/home,sess_0895,2024-01-01 02:29:14,15,1490,0
u064,/product,sess_0896,2024-01-01 12:26:19,15,286,0
u108,/home,sess_0897,2024-01-01 03:59:10,8,281,0
u009,/pricing,sess_0898,2024-01-01 17:30:59,13,2766,0
u061,/about,sess_0899,2024-01-01 21:49:41,2,2292,0
u121,/home,sess_0900,2024-01-01 20:56:13,1,952,1
u169,/login,sess_0901,2024-01-01 03:23:59,10,1519,0
u191,/checkout,sess_0902,2024-01-01 06:29:28,20,3061,0
u044,/signup,sess_0903,2024-01-01 13:15:15,18,732,0
u117,/about,sess_0904,2024-01-01 15:06:25,1,2769,1
u044,/home,sess_0905,2024-01-01 21:32:37,11,3303,0
u171,/home,sess_0906,2024-01-01 15:54:08,8,293,0
u075,/login,sess_0907,2024-01-01 17:01:33,8,1485,0
u161,/signup,sess_0908,2024-01-01 20:15:37,20,1845,0
u015,/blog,sess_0909,2024-01-01 10:33:19,9,1486,0
u112,/home,sess_0910,2024-01-01 19:45:28,18,143,0
u026,/signup,sess_0911,2024-01-01 04:06:32,14,1881,0
u044,/blog,sess_0912,2024-01-01 07:23:58,16,2183,0
u094,/contact,sess_0913,2024-01-01 12:04:44,18,3049,0
u132,/product,sess_0914,2024-01-01 05:10:02,1,856,1
u039,/privacy,sess_0915,2024-01-01 01:11:40,9,467,0
u055,/login,sess_0916,2024-01-01 15:37:40,4,2449,0
u073,/cart,sess_0917,2024-01-01 07:17:55,16,2624,0
u039,/signup,sess_0918,2024-01-01 05:09:00,11,439,0
u131,/contact,sess_0919,2024-01-01 16:16:41,7,2275,0
u165,/about,sess_0920,2024-01-01 11:25:12,10,807,0
u129,/product,sess_0921,2024-01-01 04:01:23,8,1234,0
u128,/cart,sess_0922,2024-01-01 09:34:47,16,2922,0
u142,/login,sess_0923,2024-01-01 02:44:11,2,3049,0
u006,/about,sess_0924,2024-01-01 13:15:08,8,3578,0
u128,/signup,sess_0925,2024-01-01 15:28:07,3,2117,0
u091,/checkout,sess_0926,2024-01-01 22:07:08,3,1344,0
u118,/cart,sess_0927,2024-01-01 19:42:53,13,2899,0
u009,/terms,sess_0928,2024-01-01 23:59:10,13,809,0
u138,/privacy,sess_0929,2024-01-01 04:34:43,17,1565,0
u142,/blog,sess_0930,2024-01-01 20:59:08,20,3532,0
u131,/about,sess_0931,2024-01-01 03:49:14,20,405,0
u026,/home,sess_0932,2024-01-01 03:58:28,16,2539,0
u118,/login,sess_0933,2024-01-01 20:45:46,3,382,0
u056,/login,sess_0934,2024-01-01 06:08:58,6,3218,0
u125,/signup,sess_0935,2024-01-01 11:30:15,11,1426,0
u144,/privacy,sess_0936,2024-01-01 14:57:16,5,2130,0
u103,/terms,sess_0937,2024-01-01 08:07:27,5,541,0
u084,/cart,sess_0938,2024-01-01 04:12:46,11,2964,0
u143,/checkout,sess_0939,2024-01-01 01:08:03,10,3365,0
u062,/terms,sess_0940,2024-01-01 23:22:48,3,3470,0
u149,/terms,sess_0941,2024-01-01 09:37:22,5,1261,0
u060,/blog,sess_0942,2024-01-01 12:45:10,18,2423,0
u045,/signup,sess_0943,2024-01-01 14:04:56,2,1451,0
u190,/login,sess_0944,2024-01-01 17:59:09,14,916,0
u040,/login,sess_0945,2024-01-01 14:54:24,4,2262,0
u195,/privacy,sess_0946,2024-01-01 16:40:31,2,2403,0
u057,/checkout,sess_0947,2024-01-01 16:21:08,19,2907,0
u013,/about,sess_0948,2024-01-01 02:12:26,8,1530,0
u092,/checkout,sess_0949,2024-01-01 00:04:44,3,2102,0
u007,/terms,sess_0950,2024-01-01 11:48:12,20,2780,0
u118,/pricing,sess_0951,2024-01-01 18:12:04,3,2673,0
u078,/product,sess_0952,2024-01-01 16:54:40,20,1559,0
u016,/cart,sess_0953,2024-01-01 20:43:01,6,346,0
u142,/signup,sess_0954,2024-01-01 06:15:40,13,2214,0
u051,/contact,sess_0955,2024-01-01 17:40:49,7,715,0
u127,/terms,sess_0956,2024-01-01 17:51:11,3,2337,0
u055,/blog,sess_0957,2024-01-01 16:43:10,17,2341,0
u064,/terms,sess_0958,2024-01-01 16:05:29,3,2891,0
u128,/blog,sess_0959,2024-01-01 00:28:56,14,285,0
u183,/privacy,sess_0960,2024-01-01 13:38:28,3,120,0
u036,/contact,sess_0961,2024-01-01 00:44:02,6,1072,0
u143,/faq,sess_0962,2024-01-01 17:27:44,11,1659,0
u004,/contact,sess_0963,2024-01-01 12:31:28,11,2051,0
u158,/home,sess_0964,2024-01-01 20:26:07,16,144,0
u038,/terms,sess_0965,2024-01-01 14:37:56,9,1740,0
u049,/about,sess_0966,2024-01-01 15:21:33,6,2233,0
u063,/privacy,sess_0967,2024-01-01 08:43:53,11,1472,0
u065,/search,sess_0968,2024-01-01 21:01:14,16,3350,0
u047,/search,sess_0969,2024-01-01 11:18:49,18,2110,0
u059,/home,sess_0970,2024-01-01 01:39:40,10,2421,0
u138,/home,sess_0971,2024-01-01 18:57:08,18,3234,0
u065,/home,sess_0972,2024-01-01 06:26:19,8,2376,0
u120,/signup,sess_0973,2024-01-01 12:41:14,13,3348,0
u138,/signup,sess_0974,2024-01-01 23:00:59,20,2539,0
u024,/privacy,sess_0975,2024-01-01 20:13:58,19,437,0
u019,/faq,sess_0976,2024-01-01 13:07:20,10,3009,0
u008,/terms,sess_0977,2024-01-01 08:58:36,5,3237,0
u037,/home,sess_0978,2024-01-01 04:16:36,17,1324,0
u184,/faq,sess_0979,2024-01-01 03:30:59,2,485,0
u137,/contact,sess_0980,2024-01-01 11:45:26,2,3029,0
u020,/home,sess_0981,2024-01-01 14:03:48,2,1419,0
u158,/privacy,sess_0982,2024-01-01 06:16:47,2,1072,0
u009,/contact,sess_0983,2024-01-01 04:49:00,9,2781,0
u014,/terms,sess_0984,2024-01-01 05:03:55,19,1243,0
u166,/login,sess_0985,2024-01-01 21:19:11,3,2016,0
u086,/login,sess_0986,2024-01-01 14:20:29,3,797,0
u130,/home,sess_0987,2024-01-01 07:58:38,1,769,1
u134,/checkout,sess_0988,2024-01-01 12:42:35,17,3133,0
u190,/blog,sess_0989,2024-01-01 12:50:09,18,1791,0
u093,/pricing,sess_0990,2024-01-01 21:12:21,18,2106,0
u095,/faq,sess_0991,2024-01-01 12:38:56,2,2971,0
u160,/privacy,sess_0992,2024-01-01 21:57:33,11,644,0
u192,/signup,sess_0993,2024-01-01 06:02:17,1,3174,1
u048,/cart,sess_0994,2024-01-01 17:22:34,17,1985,0
